Date,SalesRep,Region,Product,Color,Units,Revenue,,,,,,,,,,,,
42786,Nabil,West,Bellen,Blue,21,460.8,,,,,,,,,,,,
42787,Adam,West,Bellen,Red,3,71.85,,,,,,,,,,,,
42788,Mike,East,Aspen,Blue,2,49,,,,,,,,,,,,
42788,Nabil,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42789,Adam,West,Sunbell,Clear,2,51,,,,,,,,,,,,
42789,Julie,West,Quad,Clear,2,71,,,,,,,,,,,,
42789,Adam,East,Aspen,Red,2,49,,,,,,,,,,,,
42789,Adam,South,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42790,Julie,West,Bellen,Red,3,90,,,,,,,,,,,,
42790,Adam,East,Bellen,Blue,2,46.9,,,,,,,,,,,,
42790,Mike,East,Sunshine,Clear,18,327,,,,,,,,,,,,
42791,Jessica,South,Bellen,Purple,3,71.85,,,,,,,,,,,,
42791,Nabil,South,Sunbell,Red,2,51,,,,,,,,,,,,
42791,Mike,West,Quad,Red,3,57,,,,,,,,,,,,
42792,Mike,East,Doublers,Blue,2,162.9,,,,,,,,,,,,
42792,Jessica,West,Quad,Clear,1,36,,,,,,,,,,,,
42792,Julie,South,Bellen,Red,10,232.5,,,,,,,,,,,,
42792,Nabil,West,Sunbell,Rainbow,14,368.82,,,,,,,,,,,,
42792,Nabil,West,Sunbell,Rainbow,2,53,,,,,,,,,,,,
42792,Julie,South,Sunbell,Red,16,367.8,,,,,,,,,,,,
42793,Nabil,East,Doublers,Red,4,93,,,,,,,,,,,,
42794,Mike,East,Sunbell,Rainbow,1,29.5,,,,,,,,,,,,
42794,Julie,East,Carlota,Red,2,46.9,,,,,,,,,,,,
42794,Jessica,South,Sunbell,Blue,2,51,,,,,,,,,,,,
42794,Julie,West,Quad,Rainbow,4,139,,,,,,,,,,,,
42794,Nicole,West,Quad,Clear,3,105,,,,,,,,,,,,
42795,Jessica,East,Doublers,Rainbow,1,26.5,,,,,,,,,,,,
42795,Adam,East,Aspen,Blue,24,550.2,,,,,,,,,,,,
42795,Julie,South,Aspen,Blue,2,43,,,,,,,,,,,,
42795,Nicole,South,Bellen,Clear,3,71.85,,,,,,,,,,,,
42795,Jessica,West,Bellen,Blue,3,71.85,,,,,,,,,,,,
42795,Jessica,West,Aspen,Red,2,51,,,,,,,,,,,,
42796,Jessica,East,Sunbell,Clear,3,72,,,,,,,,,,,,
42796,Nabil,West,Sunbell,Red,2,53,,,,,,,,,,,,
42796,Julie,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
42797,Julie,South,Aspen,Blue,2,45,,,,,,,,,,,,
42797,Jessica,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42797,Adam,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42797,Mike,East,Carlota,Purple,2,46.9,,,,,,,,,,,,
42797,Jessica,West,Doublers,Red,3,73.5,,,,,,,,,,,,
42798,Julie,South,Quad,Purple,2,69,,,,,,,,,,,,
42798,Jessica,West,Doublers,Blue,3,73.5,,,,,,,,,,,,
42798,Nabil,East,Quad,Purple,2,67,,,,,,,,,,,,
42799,Nicole,South,Sunbell,Rainbow,3,82.5,,,,,,,,,,,,
42799,Nicole,West,Aspen,Clear,3,78,,,,,,,,,,,,
42800,Nabil,East,Bellen,Rainbow,2,46.9,,,,,,,,,,,,
42800,Jessica,South,Quad,Red,1,36,,,,,,,,,,,,
42800,Nicole,West,Bellen,Clear,3,71.85,,,,,,,,,,,,
42800,Adam,East,Quad,Red,3,102,,,,,,,,,,,,
42800,Adam,West,Quad,Purple,3,60,,,,,,,,,,,,
42801,Nabil,South,Quad,Rainbow,1,36,,,,,,,,,,,,
42801,Mike,West,Bellen,Red,10,303,,,,,,,,,,,,
42801,Nabil,West,Bellen,Rainbow,3,93,,,,,,,,,,,,
42801,Adam,East,Sunbell,Clear,1,26,,,,,,,,,,,,
42801,Nicole,West,Bellen,Rainbow,1,25.95,,,,,,,,,,,,
42801,Mike,South,Carlota,Clear,1,25.95,,,,,,,,,,,,
42801,Adam,West,Aspen,Clear,12,242.4,,,,,,,,,,,,
42801,Adam,East,Sunbell,Red,3,75,,,,,,,,,,,,
42801,Jessica,West,Aspen,Rainbow,3,66,,,,,,,,,,,,
42801,Nicole,West,Quad,Clear,1,37,,,,,,,,,,,,
42801,Julie,West,Bellen,Purple,3,93,,,,,,,,,,,,
42801,Jessica,West,Sunbell,Blue,1,30.5,,,,,,,,,,,,
42801,Mike,East,Sunshine,Purple,1,21.95,,,,,,,,,,,,
42801,Julie,West,Doublers,Clear,3,73.5,,,,,,,,,,,,
42801,Nicole,South,Bellen,Red,1,25.95,,,,,,,,,,,,
42801,Nabil,West,Carlota,Red,1,25.95,,,,,,,,,,,,
42802,Julie,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42803,Julie,South,Quad,Clear,2,71,,,,,,,,,,,,
42803,Julie,East,Quad,Red,3,102,,,,,,,,,,,,
42803,Julie,East,Quad,Blue,3,57,,,,,,,,,,,,
42804,Julie,West,Doublers,Red,3,242.85,,,,,,,,,,,,
42804,Adam,West,Quad,Blue,3,102,,,,,,,,,,,,
42804,Jessica,South,Carlota,Red,7,163.65,,,,,,,,,,,,
42804,Julie,South,Doublers,Blue,2,48,,,,,,,,,,,,
42804,Mike,East,Sunbell,Clear,2,56,,,,,,,,,,,,
42804,Jessica,South,Doublers,Clear,2,48,,,,,,,,,,,,
42804,Adam,East,Aspen,Red,2,49,,,,,,,,,,,,
42804,Nicole,East,Doublers,Clear,1,25.5,,,,,,,,,,,,
42805,Adam,South,Quad,Clear,3,102,,,,,,,,,,,,
42805,Mike,East,Quad,Rainbow,12,367.8,,,,,,,,,,,,
42806,Julie,South,Quad,Clear,24,413.4,,,,,,,,,,,,
42806,Julie,West,Doublers,Blue,2,50,,,,,,,,,,,,
42806,Julie,East,Sunshine,Red,2,42.9,,,,,,,,,,,,
42806,Jessica,South,Doublers,Rainbow,1,26.5,,,,,,,,,,,,
42806,Julie,West,Carlota,Blue,4,94.8,,,,,,,,,,,,
42806,Julie,West,Doublers,Blue,1,26.5,,,,,,,,,,,,
42806,Nabil,South,Aspen,Rainbow,2,43,,,,,,,,,,,,
42806,Nabil,West,Bellen,Rainbow,6,140.7,,,,,,,,,,,,
42806,Nabil,South,Sunshine,Red,2,42.9,,,,,,,,,,,,
42807,Julie,West,Carlota,Red,1,25.95,,,,,,,,,,,,
42807,Mike,West,Carlota,Rainbow,3,71.85,,,,,,,,,,,,
42807,Jessica,East,Carlota,Red,3,71.85,,,,,,,,,,,,
42807,Nicole,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42808,Julie,South,Aspen,Blue,3,75,,,,,,,,,,,,
42808,Mike,West,Aspen,Clear,1,24,,,,,,,,,,,,
42808,Mike,West,Bellen,Blue,3,71.85,,,,,,,,,,,,
42808,Jessica,West,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42808,Jessica,West,Aspen,Clear,2,45,,,,,,,,,,,,
42808,Nabil,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
42808,Jessica,East,Quad,Rainbow,1,35,,,,,,,,,,,,
42808,Jessica,West,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42809,Julie,South,Sunshine,Clear,1,22.95,,,,,,,,,,,,
42811,Nicole,South,Carlota,Red,3,71.85,,,,,,,,,,,,
42811,Nabil,South,Sunshine,Red,1,22.95,,,,,,,,,,,,
42811,Nabil,West,Doublers,Red,20,1522,,,,,,,,,,,,
42811,Mike,East,Quad,Rainbow,4,135,,,,,,,,,,,,
42811,Adam,East,Quad,Clear,1,35,,,,,,,,,,,,
42811,Jessica,West,Aspen,Rainbow,2,53,,,,,,,,,,,,
42811,Julie,South,Quad,Rainbow,2,69,,,,,,,,,,,,
42812,Nabil,South,Quad,Red,22,692.7,,,,,,,,,,,,
42812,Jessica,South,Sunbell,Rainbow,2,56,,,,,,,,,,,,
42812,Mike,West,Quad,Blue,3,60,,,,,,,,,,,,
42812,Nabil,South,Quad,Red,3,57,,,,,,,,,,,,
42813,Mike,South,Sunbell,Red,1,27,,,,,,,,,,,,
42813,Julie,South,Quad,Blue,1,36,,,,,,,,,,,,
42813,Adam,South,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42813,Nabil,West,Bellen,Clear,2,63,,,,,,,,,,,,
42813,Mike,West,Aspen,Red,24,550.2,,,,,,,,,,,,
42814,Adam,East,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42814,Adam,East,Bellen,Red,3,68.85,,,,,,,,,,,,
42814,Mike,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
42814,Nabil,West,Bellen,Blue,3,71.85,,,,,,,,,,,,
42815,Julie,West,Quad,Purple,3,60,,,,,,,,,,,,
42815,Jessica,West,Aspen,Clear,1,24,,,,,,,,,,,,
42815,Mike,East,Bellen,Clear,3,68.85,,,,,,,,,,,,
42815,Julie,East,Sunshine,Blue,1,21.95,,,,,,,,,,,,
42815,Nabil,South,Aspen,Red,3,63,,,,,,,,,,,,
42816,Mike,East,Bellen,Red,1,31,,,,,,,,,,,,
42816,Mike,West,Sunshine,Red,2,42.9,,,,,,,,,,,,
42816,Jessica,East,Quad,Clear,3,102,,,,,,,,,,,,
42816,Jessica,South,Quad,Red,1,36,,,,,,,,,,,,
42817,Jessica,South,Doublers,Rainbow,1,26.5,,,,,,,,,,,,
42817,Nicole,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42817,Mike,South,Quad,Clear,3,102,,,,,,,,,,,,
42817,Mike,South,Quad,Rainbow,15,473.25,,,,,,,,,,,,
42817,Nicole,West,Quad,Blue,1,37,,,,,,,,,,,,
42817,Julie,West,Aspen,Red,2,45,,,,,,,,,,,,
42818,Nabil,West,Sunbell,Rainbow,1,27,,,,,,,,,,,,
42818,Julie,South,Bellen,Rainbow,1,25.95,,,,,,,,,,,,
42818,Jessica,West,Sunbell,Red,1,27,,,,,,,,,,,,
42818,Nabil,West,Aspen,Rainbow,1,28,,,,,,,,,,,,
42819,Adam,West,Quad,Rainbow,3,105,,,,,,,,,,,,
42819,Jessica,West,Bellen,Blue,2,63,,,,,,,,,,,,
42819,Mike,East,Sunshine,Blue,2,40.9,,,,,,,,,,,,
42819,Jessica,West,Aspen,Purple,2,45,,,,,,,,,,,,
42820,Nicole,South,Quad,Purple,2,69,,,,,,,,,,,,
42820,Julie,East,Quad,Clear,6,195,,,,,,,,,,,,
42820,Mike,East,Bellen,Clear,1,31,,,,,,,,,,,,
42821,Mike,West,Sunshine,Purple,2,42.9,,,,,,,,,,,,
42821,Mike,East,Aspen,Red,4,99,,,,,,,,,,,,
42821,Adam,East,Sunbell,Purple,1,26,,,,,,,,,,,,
42821,Julie,West,Sunbell,Clear,3,75,,,,,,,,,,,,
42821,Adam,East,Quad,Blue,1,21,,,,,,,,,,,,
42821,Adam,West,Sunshine,Red,15,287.25,,,,,,,,,,,,
42822,Jessica,West,Aspen,Purple,3,66,,,,,,,,,,,,
42822,Julie,West,Aspen,Clear,2,43,,,,,,,,,,,,
42822,Mike,East,Sunshine,Red,1,22.95,,,,,,,,,,,,
42822,Nicole,West,Sunbell,Clear,3,78,,,,,,,,,,,,
42822,Mike,East,Quad,Red,4,131,,,,,,,,,,,,
42823,Adam,West,Bellen,Clear,3,71.85,,,,,,,,,,,,
42823,Nicole,West,Doublers,Red,24,538.92,,,,,,,,,,,,
42823,Nicole,East,Aspen,Red,2,43,,,,,,,,,,,,
42823,Julie,South,Sunbell,Blue,2,51,,,,,,,,,,,,
42823,Jessica,West,Sunshine,Rainbow,1,22.95,,,,,,,,,,,,
42823,Mike,West,Carlota,Clear,2,48.9,,,,,,,,,,,,
42824,Julie,West,Quad,Red,7,241,,,,,,,,,,,,
42824,Mike,West,Doublers,Blue,2,50,,,,,,,,,,,,
42825,Nicole,South,Aspen,Rainbow,2,45,,,,,,,,,,,,
42825,Mike,West,Aspen,Blue,1,23,,,,,,,,,,,,
42825,Mike,East,Quad,Blue,1,36,,,,,,,,,,,,
42825,Nicole,South,Sunshine,Purple,2,42.9,,,,,,,,,,,,
42825,Julie,South,Bellen,Purple,3,90,,,,,,,,,,,,
42826,Jessica,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
42826,Mike,East,Doublers,Red,1,26.5,,,,,,,,,,,,
42826,Jessica,South,Quad,Red,3,102,,,,,,,,,,,,
42826,Adam,West,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
42827,Julie,East,Carlota,Red,1,24.95,,,,,,,,,,,,
42827,Julie,South,Aspen,Blue,2,43,,,,,,,,,,,,
42827,Jessica,East,Aspen,Rainbow,2,41,,,,,,,,,,,,
42827,Mike,South,Quad,Red,3,57,,,,,,,,,,,,
42827,Julie,West,Sunbell,Red,2,53,,,,,,,,,,,,
42828,Julie,West,Bellen,Purple,15,430.5,,,,,,,,,,,,
42828,Julie,West,Carlota,Red,25,548,,,,,,,,,,,,
42828,Julie,West,Quad,Red,2,71,,,,,,,,,,,,
42828,Mike,East,Sunbell,Red,2,49,,,,,,,,,,,,
42829,Nabil,South,Sunbell,Blue,3,75,,,,,,,,,,,,
42829,Mike,South,Carlota,Blue,2,48.9,,,,,,,,,,,,
42830,Jessica,West,Doublers,Blue,3,73.5,,,,,,,,,,,,
42830,Jessica,South,Carlota,Purple,1,25.95,,,,,,,,,,,,
42831,Nicole,South,Doublers,Blue,2,48,,,,,,,,,,,,
42831,Nicole,South,Bellen,Rainbow,2,61,,,,,,,,,,,,
42831,Mike,East,Aspen,Clear,2,49,,,,,,,,,,,,
42832,Jessica,South,Quad,Clear,3,102,,,,,,,,,,,,
42833,Julie,East,Sunbell,Blue,3,75,,,,,,,,,,,,
42833,Julie,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42833,Jessica,South,Quad,Purple,1,36,,,,,,,,,,,,
42834,Adam,South,Quad,Clear,1,37,,,,,,,,,,,,
42834,Mike,West,Quad,Rainbow,2,69,,,,,,,,,,,,
42834,Nabil,West,Quad,Red,2,71,,,,,,,,,,,,
42834,Julie,West,Aspen,Purple,3,78,,,,,,,,,,,,
42835,Julie,West,Sunbell,Clear,2,51,,,,,,,,,,,,
42835,Mike,East,Sunbell,Rainbow,3,72,,,,,,,,,,,,
42835,Mike,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42836,Adam,East,Quad,Red,1,36,,,,,,,,,,,,
42836,Julie,West,Sunbell,Red,2,53,,,,,,,,,,,,
42837,Nicole,East,Sunshine,Red,2,40.9,,,,,,,,,,,,
42837,Nabil,South,Sunbell,Purple,2,56,,,,,,,,,,,,
42838,Mike,South,Sunshine,Rainbow,5,102.75,,,,,,,,,,,,
42838,Jessica,South,Bellen,Clear,2,61,,,,,,,,,,,,
42838,Nabil,West,Doublers,Rainbow,2,50,,,,,,,,,,,,
42838,Mike,South,Sunshine,Rainbow,3,62.85,,,,,,,,,,,,
42838,Julie,East,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42838,Nabil,South,Quad,Rainbow,2,69,,,,,,,,,,,,
42838,Jessica,South,Aspen,Clear,17,390.6,,,,,,,,,,,,
42838,Mike,West,Doublers,Red,3,73.5,,,,,,,,,,,,
42838,Jessica,West,Sunshine,Rainbow,1,22.95,,,,,,,,,,,,
42839,Mike,East,Quad,Red,2,67,,,,,,,,,,,,
42839,Julie,South,Bellen,Red,6,140.7,,,,,,,,,,,,
42839,Mike,East,Bellen,Blue,3,87,,,,,,,,,,,,
42839,Jessica,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42839,Nabil,West,Quad,Purple,1,36,,,,,,,,,,,,
42840,Jessica,West,Sunbell,Blue,2,53,,,,,,,,,,,,
42841,Mike,East,Quad,Clear,3,99,,,,,,,,,,,,
42841,Julie,West,Sunbell,Blue,3,75,,,,,,,,,,,,
42841,Mike,West,Bellen,Red,3,90,,,,,,,,,,,,
42841,Mike,East,Sunbell,Rainbow,1,26,,,,,,,,,,,,
42841,Mike,West,Aspen,Clear,3,75,,,,,,,,,,,,
42842,Mike,South,Aspen,Red,2,53,,,,,,,,,,,,
42842,Julie,West,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42842,Adam,East,Carlota,Purple,1,24.95,,,,,,,,,,,,
42843,Julie,South,Aspen,Blue,14,322.2,,,,,,,,,,,,
42843,Julie,South,Aspen,Clear,2,43,,,,,,,,,,,,
42844,Nabil,West,Sunbell,Rainbow,3,78,,,,,,,,,,,,
42844,Adam,South,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42844,Nabil,West,Quad,Red,2,71,,,,,,,,,,,,
42845,Jessica,South,Bellen,Rainbow,5,117.75,,,,,,,,,,,,
42845,Adam,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42845,Jessica,East,Carlota,Red,1,24.95,,,,,,,,,,,,
42845,Jessica,West,Quad,Clear,3,105,,,,,,,,,,,,
42845,Julie,South,Doublers,Clear,3,236.85,,,,,,,,,,,,
42845,Jessica,West,Quad,Clear,2,71,,,,,,,,,,,,
42845,Jessica,East,Quad,Blue,2,67,,,,,,,,,,,,
42846,Mike,East,Bellen,Clear,4,90.8,,,,,,,,,,,,
42846,Adam,East,Doublers,Red,2,50,,,,,,,,,,,,
42846,Julie,West,Aspen,Red,1,28,,,,,,,,,,,,
42846,Mike,West,Bellen,Blue,2,61,,,,,,,,,,,,
42846,Julie,East,Quad,Rainbow,1,36,,,,,,,,,,,,
42846,Julie,West,Quad,Rainbow,1,37,,,,,,,,,,,,
42847,Julie,East,Aspen,Rainbow,1,22,,,,,,,,,,,,
42847,Nabil,East,Doublers,Purple,11,838.45,,,,,,,,,,,,
42847,Nabil,South,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42847,Mike,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42847,Mike,South,Quad,Clear,17,535.95,,,,,,,,,,,,
42848,Julie,South,Quad,Rainbow,2,39,,,,,,,,,,,,
42848,Mike,South,Sunbell,Clear,3,75,,,,,,,,,,,,
42848,Julie,East,Sunbell,Clear,2,49,,,,,,,,,,,,
42848,Adam,West,Quad,Rainbow,3,60,,,,,,,,,,,,
42849,Jessica,South,Quad,Blue,2,71,,,,,,,,,,,,
42849,Nicole,South,Bellen,Clear,3,90,,,,,,,,,,,,
42849,Nabil,South,Bellen,Blue,2,48.9,,,,,,,,,,,,
42849,Mike,East,Sunbell,Blue,3,72,,,,,,,,,,,,
42849,Julie,West,Bellen,Clear,1,25.95,,,,,,,,,,,,
42850,Julie,South,Aspen,Purple,2,53,,,,,,,,,,,,
42850,Mike,South,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42850,Nicole,West,Sunshine,Purple,1,22.95,,,,,,,,,,,,
42851,Nabil,South,Sunshine,Red,25,476.75,,,,,,,,,,,,
42851,Nabil,South,Sunshine,Purple,20,382,,,,,,,,,,,,
42851,Mike,East,Carlota,Red,2,46.9,,,,,,,,,,,,
42851,Mike,South,Quad,Blue,7,234,,,,,,,,,,,,
42851,Nabil,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42851,Adam,East,Carlota,Clear,1,24.95,,,,,,,,,,,,
42851,Adam,West,Aspen,Rainbow,2,43,,,,,,,,,,,,
42852,Julie,South,Sunbell,Red,2,56,,,,,,,,,,,,
42852,Mike,South,Doublers,Blue,3,70.5,,,,,,,,,,,,
42852,Mike,East,Doublers,Red,3,70.5,,,,,,,,,,,,
42852,Mike,West,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42852,Nabil,West,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42852,Nabil,South,Sunbell,Red,3,82.5,,,,,,,,,,,,
42852,Adam,West,Bellen,Red,17,373.6,,,,,,,,,,,,
42852,Adam,East,Sunshine,Rainbow,2,40.9,,,,,,,,,,,,
42852,Julie,West,Sunbell,Purple,1,30.5,,,,,,,,,,,,
42853,Nabil,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42853,Mike,West,Aspen,Rainbow,2,43,,,,,,,,,,,,
42853,Julie,East,Sunshine,Clear,1,21.95,,,,,,,,,,,,
42854,Nabil,East,Sunshine,Red,2,40.9,,,,,,,,,,,,
42854,Mike,South,Sunbell,Blue,2,51,,,,,,,,,,,,
42854,Julie,West,Sunbell,Blue,2,53,,,,,,,,,,,,
42854,Mike,West,Quad,Red,1,36,,,,,,,,,,,,
42855,Nicole,South,Sunbell,Rainbow,3,78,,,,,,,,,,,,
42855,Jessica,South,Bellen,Clear,2,48.9,,,,,,,,,,,,
42855,Mike,South,Aspen,Purple,3,63,,,,,,,,,,,,
42855,Mike,East,Aspen,Purple,3,72,,,,,,,,,,,,
42855,Julie,West,Aspen,Blue,3,63,,,,,,,,,,,,
42856,Mike,East,Sunbell,Red,3,75,,,,,,,,,,,,
42856,Julie,West,Bellen,Clear,2,48.9,,,,,,,,,,,,
42856,Nabil,West,Sunbell,Clear,2,58,,,,,,,,,,,,
42856,Jessica,West,Quad,Red,4,135,,,,,,,,,,,,
42857,Jessica,South,Bellen,Blue,1,32,,,,,,,,,,,,
42857,Nabil,South,Carlota,Clear,1,25.95,,,,,,,,,,,,
42857,Mike,West,Sunbell,Blue,2,51,,,,,,,,,,,,
42858,Julie,South,Aspen,Red,2,53,,,,,,,,,,,,
42858,Mike,South,Sunbell,Red,3,78,,,,,,,,,,,,
42858,Nabil,West,Doublers,Rainbow,1,26.5,,,,,,,,,,,,
42858,Julie,South,Doublers,Clear,1,25.5,,,,,,,,,,,,
42858,Mike,South,Sunshine,Purple,1,22.95,,,,,,,,,,,,
42858,Julie,East,Sunshine,Rainbow,2,40.9,,,,,,,,,,,,
42859,Adam,South,Bellen,Red,3,71.85,,,,,,,,,,,,
42859,Nabil,West,Doublers,Rainbow,14,1066.3,,,,,,,,,,,,
42859,Nicole,South,Sunbell,Blue,2,51,,,,,,,,,,,,
42860,Mike,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
42860,Nicole,West,Doublers,Rainbow,3,73.5,,,,,,,,,,,,
42860,Mike,South,Bellen,Clear,3,71.85,,,,,,,,,,,,
42860,Jessica,East,Sunshine,Rainbow,1,21.95,,,,,,,,,,,,
42860,Julie,West,Sunbell,Blue,2,58,,,,,,,,,,,,
42861,Adam,East,Quad,Red,2,69,,,,,,,,,,,,
42861,Mike,East,Quad,Blue,3,102,,,,,,,,,,,,
42861,Mike,East,Aspen,Red,2,49,,,,,,,,,,,,
42862,Adam,South,Quad,Red,2,71,,,,,,,,,,,,
42862,Nabil,South,Quad,Red,1,36,,,,,,,,,,,,
42862,Mike,West,Sunbell,Purple,13,299.4,,,,,,,,,,,,
42862,Adam,West,Sunbell,Red,3,85.5,,,,,,,,,,,,
42862,Mike,East,Sunbell,Blue,1,26,,,,,,,,,,,,
42862,Julie,South,Bellen,Clear,4,119,,,,,,,,,,,,
42862,Mike,South,Aspen,Clear,3,63,,,,,,,,,,,,
42862,Jessica,West,Aspen,Rainbow,3,78,,,,,,,,,,,,
42863,Nicole,East,Quad,Red,2,69,,,,,,,,,,,,
42863,Nabil,East,Carlota,Red,14,294.9,,,,,,,,,,,,
42863,Adam,West,Bellen,Red,1,25.95,,,,,,,,,,,,
42863,Nabil,East,Sunshine,Red,3,62.85,,,,,,,,,,,,
42863,Adam,East,Aspen,Clear,2,43,,,,,,,,,,,,
42863,Nabil,South,Sunshine,Clear,4,82.8,,,,,,,,,,,,
42863,Nabil,West,Aspen,Blue,2,53,,,,,,,,,,,,
42863,Mike,East,Sunshine,Rainbow,1,21.95,,,,,,,,,,,,
42864,Julie,East,Quad,Red,3,99,,,,,,,,,,,,
42864,Adam,West,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
42864,Mike,East,Bellen,Clear,2,46.9,,,,,,,,,,,,
42865,Jessica,South,Sunshine,Red,2,42.9,,,,,,,,,,,,
42865,Adam,East,Quad,Clear,3,99,,,,,,,,,,,,
42865,Jessica,West,Sunbell,Blue,2,53,,,,,,,,,,,,
42865,Adam,East,Quad,Blue,2,39,,,,,,,,,,,,
42866,Nicole,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
42867,Mike,West,Quad,Rainbow,2,69,,,,,,,,,,,,
42867,Julie,West,Carlota,Purple,2,48.9,,,,,,,,,,,,
42867,Julie,West,Carlota,Red,23,504.4,,,,,,,,,,,,
42868,Adam,South,Quad,Clear,16,519.8,,,,,,,,,,,,
42868,Nabil,West,Bellen,Rainbow,17,373.6,,,,,,,,,,,,
42868,Mike,South,Doublers,Red,1,25.5,,,,,,,,,,,,
42868,Nicole,West,Sunbell,Purple,2,53,,,,,,,,,,,,
42869,Mike,East,Quad,Rainbow,2,67,,,,,,,,,,,,
42869,Julie,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42869,Jessica,West,Quad,Red,1,37,,,,,,,,,,,,
42869,Nabil,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42870,Mike,East,Quad,Blue,3,102,,,,,,,,,,,,
42871,Jessica,West,Carlota,Clear,2,48.9,,,,,,,,,,,,
42871,Nicole,West,Aspen,Clear,1,24,,,,,,,,,,,,
42871,Julie,West,Quad,Purple,2,71,,,,,,,,,,,,
42871,Mike,West,Quad,Red,2,71,,,,,,,,,,,,
42871,Mike,West,Bellen,Purple,1,32,,,,,,,,,,,,
42872,Mike,South,Sunbell,Blue,2,51,,,,,,,,,,,,
42872,Nabil,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
42872,Nabil,West,Bellen,Clear,2,48.9,,,,,,,,,,,,
42872,Jessica,West,Quad,Rainbow,3,105,,,,,,,,,,,,
42872,Nabil,West,Quad,Red,1,37,,,,,,,,,,,,
42872,Julie,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42873,Julie,South,Sunshine,Clear,11,211.45,,,,,,,,,,,,
42873,Mike,East,Carlota,Blue,2,48.9,,,,,,,,,,,,
42873,Jessica,West,Carlota,Rainbow,4,94.8,,,,,,,,,,,,
42873,Mike,West,Bellen,Blue,3,90,,,,,,,,,,,,
42873,Nabil,West,Doublers,Purple,3,73.5,,,,,,,,,,,,
42873,Adam,East,Carlota,Red,2,46.9,,,,,,,,,,,,
42873,Nicole,South,Sunbell,Rainbow,3,75,,,,,,,,,,,,
42874,Jessica,South,Sunbell,Clear,2,51,,,,,,,,,,,,
42874,Julie,East,Carlota,Clear,3,68.85,,,,,,,,,,,,
42874,Julie,East,Carlota,Blue,2,48.9,,,,,,,,,,,,
42874,Julie,South,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
42874,Mike,West,Bellen,Red,1,33,,,,,,,,,,,,
42874,Adam,East,Bellen,Red,1,31,,,,,,,,,,,,
42875,Nicole,East,Doublers,Red,2,48,,,,,,,,,,,,
42875,Julie,South,Bellen,Red,3,71.85,,,,,,,,,,,,
42875,Mike,West,Sunbell,Rainbow,2,58,,,,,,,,,,,,
42875,Julie,West,Sunbell,Blue,12,288,,,,,,,,,,,,
42875,Mike,South,Aspen,Rainbow,2,43,,,,,,,,,,,,
42875,Nabil,West,Sunshine,Clear,3,62.85,,,,,,,,,,,,
42875,Mike,East,Sunbell,Blue,1,26,,,,,,,,,,,,
42875,Julie,East,Bellen,Blue,3,71.85,,,,,,,,,,,,
42875,Mike,East,Bellen,Purple,3,71.85,,,,,,,,,,,,
42875,Nabil,West,Carlota,Clear,2,48.9,,,,,,,,,,,,
42875,Julie,East,Sunbell,Red,14,355.52,,,,,,,,,,,,
42875,Nabil,West,Aspen,Red,3,78,,,,,,,,,,,,
42875,Julie,South,Carlota,Clear,1,25.95,,,,,,,,,,,,
42875,Nicole,West,Sunshine,Rainbow,10,202.5,,,,,,,,,,,,
42876,Nabil,West,Sunshine,Purple,3,62.85,,,,,,,,,,,,
